33	1114891	1117635	-	15455	15455	1
33	1116423	1116725	-	15460	15460	1
33	1117879	1118469	+	15461	15461	1
33	1117899	1118243	-	15462	15462	1
33	1118296	1118550	-	15463	15463	1
33	1118595	1120793	+	15465	15465	1
33	1118650	1118925	-	15466	15466	1
14	365349	365777	+	1547	1547	1
33	1121071	1123338	+	15471	15471	1
33	1123396	1125747	-	15475	15475	1
33	1126015	1127787	-	15482	15482	1
33	1126852	1127556	+	15485	15485	1
33	1127462	1127806	+	15488	15488	1
33	1127972	1128577	-	15489	15489	1
33	1127982	1129136	-	15490	15490	1
33	1128694	1129047	+	15492	15492	1
33	1129292	1129741	+	15494	15494	1
33	1129753	1130238	-	15495	15495	1
33	1130065	1130235	+	15497	15497	1
33	1131151	1131549	-	15498	15498	1
0	84856	86619	+	155	155	1
33	1131316	1134153	+	15500	15500	1
33	1132854	1133177	-	15502	15502	1
33	1133029	1133211	-	15503	15503	1
33	1133684	1133980	+	15504	15504	1
33	1134216	1135277	-	15505	15505	1
33	1135391	1136287	+	15508	15508	1
33	1135836	1136015	-	15509	15509	1
33	1136388	1136723	-	15511	15511	1
33	1137424	1137756	+	15517	15517	1
33	1137538	1137777	-	15518	15518	1
33	1137777	1138550	-	15519	15519	1
33	1138555	1138785	-	15521	15521	1
33	1138848	1139378	-	15522	15522	1
33	1139701	1140009	+	15524	15524	1
33	1140084	1140860	-	15525	15525	1
33	1141042	1141977	+	15526	15526	1
33	1142047	1142358	-	15527	15527	1
33	1143628	1146231	+	15528	15528	1
33	1144232	1144468	-	15529	15529	1
33	1145034	1145372	-	15530	15530	1
33	1146313	1147395	-	15533	15533	1
33	1146536	1147000	-	15534	15534	1
33	1146817	1147107	+	15535	15535	1
33	1146960	1147217	+	15536	15536	1
14	367837	368931	+	1554	1554	1
33	1147974	1149668	+	15540	15540	1
33	1149997	1151727	-	15545	15545	1
33	1150391	1150558	-	15546	15546	1
33	1151081	1151317	+	15547	15547	1
33	1152059	1152355	-	15550	15550	1
33	1152157	1152375	-	15551	15551	1
33	1153914	1154183	-	15555	15555	1
33	1154656	1155891	-	15557	15557	1
33	1154854	1155108	+	15558	15558	1
33	1156111	1156764	-	15560	15560	1
33	1157299	1161192	+	15561	15561	1
33	1159677	1159940	-	15566	15566	1
33	1161238	1164285	-	15567	15567	1
14	369220	369432	-	1557	1557	1
33	1165057	1165659	+	15570	15570	1
33	1165773	1166969	+	15573	15573	1
33	1167437	1168654	-	15576	15576	1
33	1168491	1168721	+	15578	15578	1
14	369371	371023	+	1558	1558	1
33	1170575	1172041	+	15581	15581	1
33	1171633	1172022	-	15584	15584	1
33	1172111	1173982	-	15585	15585	1
33	1172918	1173280	+	15588	15588	1
14	370124	370618	-	1559	1559	1
33	1174119	1176263	+	15591	15591	1
33	1176674	1176952	-	15596	15596	1
33	1177222	1178139	-	15597	15597	1
33	1179716	1181185	-	15600	15600	1
33	1179894	1180076	-	15601	15601	1
33	1180023	1180268	+	15602	15602	1
33	1180362	1180628	-	15603	15603	1
33	1180842	1181144	+	15604	15604	1
33	1183497	1185128	+	15607	15607	1
33	1184063	1184578	-	15609	15609	1
14	370461	370727	+	1561	1561	1
33	1185888	1188887	-	15612	15612	1
33	1189375	1190763	+	15618	15618	1
33	1193685	1195373	+	15623	15623	1
14	371287	372798	-	1563	1563	1
33	1199256	1199516	-	15633	15633	1
33	1199365	1200540	+	15634	15634	1
33	1200595	1200807	-	15635	15635	1
33	1203012	1204619	-	15638	15638	1
14	371331	371609	-	1564	1564	1
33	1204066	1204593	+	15641	15641	1
33	1208213	1208575	-	15648	15648	1
33	1208435	1209079	+	15651	15651	1
34	1	432	-	15658	15658	1
34	1269	1556	-	15661	15661	1
34	2019	2324	-	15663	15663	1
34	2258	2614	-	15664	15664	1
34	2389	2553	-	15666	15666	1
34	2936	3217	-	15668	15668	1
34	3015	4541	-	15670	15670	1
34	3602	4075	-	15674	15674	1
34	3781	4032	+	15676	15676	1
34	4540	4776	+	15677	15677	1
34	6209	6394	+	15681	15681	1
34	10881	11258	+	15689	15689	1
34	10897	11271	-	15690	15690	1
34	11421	11723	-	15692	15692	1
34	11554	11832	-	15693	15693	1
34	11887	14535	-	15694	15694	1
34	12887	13207	+	15696	15696	1
34	14672	15298	-	15698	15698	1
34	15484	15708	+	15701	15701	1
34	16842	17948	+	15702	15702	1
34	17803	17955	+	15704	15704	1
34	20130	20393	+	15708	15708	1
34	21105	21329	-	15710	15710	1
34	21213	23069	+	15711	15711	1
34	23459	23653	+	15715	15715	1
34	24392	25615	-	15717	15717	1
34	26132	26383	+	15721	15721	1
34	28015	29685	+	15724	15724	1
14	374072	374926	+	1573	1573	1
34	30334	31890	-	15730	15730	1
34	30840	31193	-	15733	15733	1
34	30986	31504	+	15734	15734	1
34	31058	31408	-	15735	15735	1
34	31490	31657	-	15736	15736	1
34	32330	32548	+	15738	15738	1
34	33191	34339	-	15741	15741	1
34	34053	34319	+	15743	15743	1
34	37254	37421	+	15745	15745	1
34	37757	39313	+	15746	15746	1
34	39521	39799	+	15748	15748	1
14	374304	374636	+	1575	1575	1
34	40148	42034	+	15751	15751	1
34	43146	44366	+	15753	15753	1
34	44708	44857	-	15754	15754	1
34	44712	46421	+	15755	15755	1
34	46653	47048	-	15758	15758	1
34	47374	47916	+	15759	15759	1
34	47913	49667	-	15761	15761	1
34	49317	49541	+	15766	15766	1
34	49977	51629	+	15767	15767	1
34	51755	56065	-	15770	15770	1
34	56382	56531	+	15776	15776	1
34	57607	59106	+	15777	15777	1
34	57895	58188	-	15778	15778	1
14	375150	376535	+	1578	1578	1
34	59197	60972	+	15782	15782	1
34	59998	60255	-	15783	15783	1
34	61089	62438	-	15786	15786	1
34	63278	64357	-	15792	15792	1
34	65788	66885	-	15794	15794	1
34	68226	69089	-	15798	15798	1
34	69232	69810	+	15801	15801	1
34	69462	69782	-	15802	15802	1
34	69855	70691	-	15803	15803	1
34	70857	71072	+	15805	15805	1
34	70880	71365	-	15806	15806	1
34	71115	71495	+	15807	15807	1
34	71545	72186	-	15809	15809	1
34	72286	72942	-	15812	15812	1
34	73195	74016	+	15814	15814	1
34	73198	73410	-	15815	15815	1
34	74160	74849	-	15817	15817	1
34	74248	75297	+	15818	15818	1
34	74857	75438	-	15820	15820	1
34	75541	75735	-	15822	15822	1
34	75558	75914	-	15823	15823	1
34	75751	75990	-	15824	15824	1
34	76814	78424	+	15827	15827	1
34	77629	78009	-	15828	15828	1
34	79181	79456	+	15831	15831	1
34	79217	79411	-	15832	15832	1
34	79657	80592	+	15835	15835	1
34	80342	80584	+	15837	15837	1
34	80885	81886	-	15839	15839	1
34	83444	83773	+	15842	15842	1
34	85407	85730	-	15846	15846	1
34	86096	87544	-	15848	15848	1
34	86371	86643	-	15849	15849	1
14	377103	378815	+	1585	1585	1
34	87952	88236	-	15854	15854	1
34	88290	89705	-	15857	15857	1
34	90568	90915	-	15862	15862	1
34	90599	90928	+	15863	15863	1
34	91631	92638	+	15867	15867	1
34	91732	92052	+	15868	15868	1
34	93047	94081	-	15871	15871	1
34	93760	93945	+	15873	15873	1
34	94949	96238	+	15876	15876	1
34	96476	97420	-	15877	15877	1
34	96771	97043	+	15878	15878	1
34	97125	97355	+	15880	15880	1
34	97398	97676	+	15881	15881	1
34	98347	99159	+	15882	15882	1
34	98612	98905	+	15883	15883	1
34	99552	99812	-	15886	15886	1
34	100273	100815	-	15888	15888	1
34	100219	100219	+	15889	15889	1
34	100277	100794	+	15889	15889	2
14	378829	379620	-	1589	1589	1
34	101158	101985	+	15892	15892	1
34	102368	103906	+	15894	15894	1
34	104591	106294	+	15898	15898	1
34	105326	105550	-	15900	15900	1
34	107712	109058	+	15903	15903	1
34	107822	108187	-	15904	15904	1
34	109217	110155	-	15907	15907	1
34	109371	109676	+	15908	15908	1
34	110491	111189	-	15909	15909	1
14	381438	383360	-	1591	1591	1
34	111312	111521	+	15911	15911	1
34	111854	113338	+	15913	15913	1
34	113012	113281	-	15915	15915	1
34	113361	114713	-	15917	15917	1
34	113702	114016	-	15918	15918	1
34	115736	117226	+	15922	15922	1
34	117259	120336	-	15925	15925	1
34	120919	125115	-	15931	15931	1
34	125762	126961	-	15937	15937	1
34	126044	126400	+	15938	15938	1
34	126698	126955	+	15941	15941	1
34	128372	129670	-	15943	15943	1
34	130149	130988	-	15946	15946	1
34	130210	130467	-	15947	15947	1
34	130637	130858	+	15948	15948	1
34	131455	131949	+	15949	15949	1
34	132188	132337	-	15952	15952	1
34	132237	132731	+	15953	15953	1
34	132450	132749	-	15954	15954	1
34	132765	134909	-	15956	15956	1
34	135560	136600	-	15959	15959	1
14	383187	383501	+	1596	1596	1
34	136147	136500	-	15961	15961	1
34	136160	136486	+	15962	15962	1
34	137313	139958	-	15967	15967	1
14	383549	384691	-	1597	1597	1
34	138319	138486	+	15970	15970	1
34	138818	138982	+	15972	15972	1
34	140225	140443	+	15975	15975	1
34	140610	140789	-	15976	15976	1
34	141005	142798	+	15977	15977	1
34	142874	145060	-	15979	15979	1
34	144406	144588	+	15982	15982	1
34	145158	145913	+	15984	15984	1
34	145427	145660	-	15985	15985	1
34	145905	146600	-	15986	15986	1
34	146289	146459	+	15988	15988	1
34	147085	148605	-	15989	15989	1
34	148977	149198	+	15995	15995	1
34	149055	149750	-	15996	15996	1
34	149856	150209	+	15999	15999	1
0	7307	9001	-	16	16	1
14	384901	388209	+	1600	1600	1
34	150659	150919	-	16000	16000	1
34	151003	152508	-	16002	16002	1
34	153015	154079	+	16004	16004	1
34	153206	153379	-	16005	16005	1
34	154113	155435	-	16006	16006	1
34	154177	154779	+	16007	16007	1
34	155167	155340	+	16009	16009	1
34	155673	156815	-	16010	16010	1
34	156977	157840	+	16012	16012	1
34	157015	157194	-	16013	16013	1
34	157834	158682	-	16016	16016	1
34	159210	160349	+	16018	16018	1
34	160375	161295	-	16021	16021	1
34	162290	163168	+	16024	16024	1
34	162632	162898	-	16025	16025	1
34	164616	165743	+	16027	16027	1
14	387219	387458	-	1603	1603	1
34	166055	166543	+	16031	16031	1
34	166821	169019	-	16033	16033	1
34	169267	172725	+	16035	16035	1
14	387546	388091	-	1604	1604	1
34	172800	175058	-	16043	16043	1
34	173119	173403	+	16044	16044	1
34	173437	173628	-	16045	16045	1
34	174556	174804	+	16049	16049	1
34	175179	175493	+	16051	16051	1
34	175518	175901	+	16053	16053	1
34	175994	179380	-	16055	16055	1
34	176532	176735	-	16058	16058	1
14	388340	388828	-	1606	1606	1
34	179939	182488	+	16064	16064	1
34	181177	181638	-	16065	16065	1
34	182732	185731	-	16068	16068	1
34	186536	187180	+	16074	16074	1
34	187542	189572	-	16077	16077	1
34	187555	187776	+	16078	16078	1
14	389807	390016	+	1608	1608	1
34	190510	191382	-	16080	16080	1
34	191542	193719	-	16082	16082	1
34	193946	194272	-	16087	16087	1
34	194085	194294	+	16088	16088	1
34	194627	198628	+	16089	16089	1
14	389847	390086	-	1609	1609	1
34	198730	199917	-	16092	16092	1
34	199741	199905	+	16095	16095	1
34	200617	204612	+	16098	16098	1
34	203040	203327	-	16102	16102	1
34	203388	203699	-	16103	16103	1
34	204757	206070	-	16106	16106	1
34	206450	207247	+	16109	16109	1
14	390491	391495	-	1611	1611	1
34	207616	207879	+	16112	16112	1
34	208847	210508	-	16116	16116	1
34	210629	212026	-	16119	16119	1
14	390635	390808	+	1612	1612	1
34	212128	212925	-	16121	16121	1
34	212210	212470	+	16122	16122	1
34	213068	213730	+	16125	16125	1
34	213405	213602	-	16126	16126	1
34	213975	214304	+	16128	16128	1
14	390681	390890	+	1613	1613	1
34	216694	217617	+	16131	16131	1
34	216864	217190	-	16132	16132	1
34	218907	219056	-	16138	16138	1
34	218913	219860	+	16139	16139	1
34	220030	220608	-	16142	16142	1
34	220103	220279	+	16144	16144	1
34	220844	222349	+	16145	16145	1
34	221100	221336	+	16146	16146	1
34	221279	221431	-	16147	16147	1
34	221665	222099	-	16148	16148	1
14	391651	393003	+	1615	1615	1
34	223072	223263	+	16151	16151	1
34	223485	223724	-	16152	16152	1
34	223555	224874	+	16153	16153	1
34	225579	226613	+	16159	16159	1
34	225641	226321	-	16160	16160	1
34	226068	226304	-	16161	16161	1
34	226615	227256	-	16162	16162	1
34	227572	228306	-	16165	16165	1
34	228373	228639	-	16168	16168	1
14	392622	392972	-	1617	1617	1
34	229080	229292	+	16172	16172	1
34	229528	229797	-	16173	16173	1
34	229678	230319	+	16174	16174	1
34	230724	230873	-	16176	16176	1
34	230758	231075	+	16177	16177	1
34	231330	232046	+	16178	16178	1
14	393048	393473	+	1618	1618	1
34	232126	232746	+	16182	16182	1
34	232288	232623	-	16183	16183	1
34	232466	232792	+	16184	16184	1
34	233040	234953	+	16186	16186	1
14	393108	393812	-	1619	1619	1
34	239113	240783	-	16190	16190	1
34	239115	239396	+	16191	16191	1
34	240146	240676	-	16195	16195	1
34	240229	240519	+	16196	16196	1
34	240269	240592	+	16197	16197	1
34	241539	242285	-	16200	16200	1
34	242852	243742	+	16201	16201	1
34	243887	244159	-	16203	16203	1
34	244080	245765	+	16205	16205	1
14	394042	394392	-	1621	1621	1
34	245873	247204	-	16211	16211	1
34	246360	246614	+	16212	16212	1
34	246750	247154	+	16213	16213	1
34	247945	248097	-	16216	16216	1
34	248036	249985	+	16217	16217	1
34	248235	248543	-	16218	16218	1
34	248265	248471	+	16219	16219	1
34	249991	250650	+	16225	16225	1
34	250337	250513	-	16226	16226	1
34	250851	252086	+	16227	16227	1
34	251855	252136	-	16230	16230	1
34	253364	255394	+	16232	16232	1
34	255527	256744	-	16235	16235	1
34	257762	260020	+	16240	16240	1
34	257917	258159	-	16241	16241	1
34	259077	259406	+	16243	16243	1
34	260089	263049	-	16245	16245	1
34	261386	261664	+	16246	16246	1
14	395421	396941	+	1625	1625	1
34	262119	262415	-	16250	16250	1
34	262385	262624	+	16251	16251	1
34	262916	263119	-	16252	16252	1
34	263220	263573	-	16253	16253	1
34	264235	265677	+	16254	16254	1
34	264261	264584	-	16255	16255	1
14	395432	395695	-	1626	1626	1
34	266378	267358	+	16261	16261	1
34	267558	268034	+	16266	16266	1
34	268814	270163	+	16268	16268	1
34	270358	270819	-	16271	16271	1
34	271643	272122	-	16275	16275	1
34	273327	275120	+	16278	16278	1
34	273702	273980	-	16280	16280	1
34	274477	274956	+	16284	16284	1
34	275179	276267	-	16287	16287	1
34	277212	277424	-	16293	16293	1
34	277590	277841	-	16294	16294	1
34	278748	279191	+	16296	16296	1
0	88127	88450	+	163	163	1
34	279917	280987	+	16301	16301	1
34	279978	280142	+	16302	16302	1
34	280776	281711	+	16304	16304	1
34	281659	281892	+	16307	16307	1
34	281969	282232	+	16308	16308	1
34	282156	283190	+	16309	16309	1
14	397794	399125	+	1631	1631	1
34	283168	283434	+	16311	16311	1
34	283644	284327	+	16313	16313	1
35	539	724	-	16317	16317	1
35	846	2270	+	16318	16318	1
35	869	1105	-	16319	16319	1
35	3174	3755	-	16323	16323	1
36	2113	3009	+	16333	16333	1
36	2174	2338	+	16334	16334	1
36	3201	3458	+	16337	16337	1
36	3460	5271	+	16338	16338	1
14	399243	400358	-	1634	1634	1
37	2	391	-	16342	16342	1
37	889	1158	-	16347	16347	1
37	1588	2511	-	16350	16350	1
37	2731	2970	-	16351	16351	1
37	3633	4649	-	16352	16352	1
37	3764	4102	-	16353	16353	1
37	4649	4648	-	16354	16354	1
37	5305	5682	-	16355	16355	1
37	5746	6069	-	16356	16356	1
38	746	1495	-	16359	16359	1
14	400872	402242	+	1636	1636	1
38	898	1107	+	16360	16360	1
38	1210	1641	-	16362	16362	1
38	1581	1877	+	16365	16365	1
38	1673	2131	-	16366	16366	1
38	1971	2528	-	16368	16368	1
38	3279	4265	-	16371	16371	1
38	4351	5856	-	16372	16372	1
38	4488	4727	-	16373	16373	1
38	5517	5726	-	16374	16374	1
38	6037	6408	-	16375	16375	1
38	6777	8858	-	16376	16376	1
38	7199	7438	-	16377	16377	1
38	8078	8344	-	16380	16380	1
38	8602	9375	-	16381	16381	1
38	9051	9245	-	16382	16382	1
38	9110	9442	-	16383	16383	1
38	9581	9580	+	16384	16384	1
39	1414	1821	+	16388	16388	1
39	1595	2017	+	16389	16389	1
14	401549	401839	-	1639	1639	1
39	2047	2574	+	16392	16392	1
39	2798	3094	-	16394	16394	1
39	3257	3466	+	16396	16396	1
39	3275	4057	-	16397	16397	1
39	3689	4042	+	16399	16399	1
14	402113	402415	+	1640	1640	1
39	4426	4581	+	16401	16401	1
39	6918	7196	+	16405	16405	1
39	7096	7767	+	16406	16406	1
39	7556	9760	+	16409	16409	1
14	402317	402748	-	1641	1641	1
39	9645	10418	+	16413	16413	1
39	10712	11407	+	16415	16415	1
39	12272	12679	+	16418	16418	1
14	402441	402665	+	1642	1642	1
39	12905	13270	+	16421	16421	1
39	13455	13676	+	16423	16423	1
39	14379	15128	-	16428	16428	1
39	14531	14740	+	16429	16429	1
14	402589	402843	-	1643	1643	1
39	14843	15784	-	16431	16431	1
39	15273	15509	+	16435	16435	1
39	15736	15987	+	16438	16438	1
39	15792	16157	-	16439	16439	1
40	2	1570	-	16440	16440	1
40	635	1480	+	16442	16442	1
40	814	1281	-	16443	16443	1
40	1422	2216	-	16444	16444	1
40	1539	2075	+	16445	16445	1
40	2056	2676	+	16447	16447	1
40	2493	2837	-	16448	16448	1
40	2653	3261	-	16449	16449	1
40	2707	2988	+	16450	16450	1
40	3230	3661	+	16451	16451	1
40	3668	3667	-	16453	16453	1
40	3749	4072	+	16455	16455	1
40	4176	4895	-	16456	16456	1
40	4218	4667	+	16457	16457	1
40	4681	4695	-	16458	16458	1
40	4735	5247	+	16459	16459	1
14	403899	405848	+	1646	1646	1
40	4914	5153	-	16460	16460	1
41	997	1578	+	16463	16463	1
41	2482	2634	-	16468	16468	1
41	2618	2923	-	16469	16469	1
41	3003	3527	-	16470	16470	1
41	3448	3807	-	16471	16471	1
41	4946	5248	-	16474	16474	1
14	404033	404440	-	1648	1648	1
42	4972	5421	-	16482	16482	1
42	6629	6805	+	16487	16487	1
14	404068	404316	+	1649	1649	1
43	51	911	+	16490	16490	1
43	1643	1828	-	16493	16493	1
43	1950	3374	+	16494	16494	1
43	1973	2209	-	16495	16495	1
44	1	111	-	16499	16499	1
0	88899	89120	-	165	165	1
44	271	663	+	16501	16501	1
44	338	634	+	16502	16502	1
44	727	966	+	16503	16503	1
44	1760	2149	+	16504	16504	1
44	2308	2646	+	16505	16505	1
44	3436	4890	+	16506	16506	1
45	3	203	-	16508	16508	1
45	366	1205	+	16510	16510	1
45	433	756	+	16511	16511	1
45	949	1782	+	16512	16512	1
45	1463	1888	+	16513	16513	1
45	1851	3395	+	16514	16514	1
45	2623	2946	+	16516	16516	1
45	3010	3249	+	16517	16517	1
45	3268	3672	+	16518	16518	1
45	4173	4412	+	16519	16519	1
14	406513	406872	+	1652	1652	1
45	4590	4928	+	16520	16520	1
46	188	913	+	16521	16521	1
46	811	1059	-	16523	16523	1
14	406891	408957	-	1653	1653	1
46	3782	4069	+	16530	16530	1
46	4070	5215	-	16531	16531	1
46	4560	4916	+	16533	16533	1
46	5850	6287	+	16535	16535	1
46	6991	8292	-	16540	16540	1
46	7038	7313	-	16541	16541	1
46	7574	8116	+	16543	16543	1
46	8437	9357	+	16544	16544	1
46	8455	8658	-	16545	16545	1
46	8531	8737	-	16546	16546	1
47	3	386	-	16550	16550	1
47	627	1127	-	16551	16551	1
47	1090	2265	-	16553	16553	1
47	1403	1648	+	16554	16554	1
47	2032	2328	+	16557	16557	1
14	407966	408370	+	1656	1656	1
47	4316	5515	+	16561	16561	1
47	7008	7973	-	16564	16564	1
14	408785	409060	+	1657	1657	1
47	8514	9770	+	16572	16572	1
47	9960	12605	-	16577	16577	1
47	13925	15433	+	16586	16586	1
14	409857	410843	+	1659	1659	1
47	15715	16095	-	16590	16590	1
47	16795	18297	-	16592	16592	1
47	19971	21485	-	16596	16596	1
47	22443	22631	-	16598	16598	1
47	22480	23802	+	16599	16599	1
0	88934	89350	-	166	166	1
47	23065	23328	-	16601	16601	1
47	24293	26455	-	16603	16603	1
47	26496	26708	-	16605	16605	1
47	26612	26782	+	16606	16606	1
47	27701	30094	-	16607	16607	1
47	28610	28912	+	16610	16610	1
47	30190	30846	-	16614	16614	1
47	30998	32308	-	16616	16616	1
47	31350	31595	+	16617	16617	1
47	32712	36248	-	16621	16621	1
47	35063	35455	-	16626	16626	1
47	35581	35928	-	16628	16628	1
14	410890	414267	-	1663	1663	1
47	36929	37204	-	16630	16630	1
47	37749	38717	-	16635	16635	1
47	38963	40264	-	16638	16638	1
47	39208	39495	-	16640	16640	1
47	39722	40030	+	16641	16641	1
47	40990	41169	+	16642	16642	1
47	41349	43307	-	16644	16644	1
47	43547	45193	+	16648	16648	1
47	44875	45129	-	16649	16649	1
14	412034	412345	+	1665	1665	1
47	45222	45611	-	16650	16650	1
47	45698	46492	+	16651	16651	1
47	46401	47111	+	16652	16652	1
47	46509	47036	-	16653	16653	1
47	47708	49486	+	16655	16655	1
47	48332	48613	-	16657	16657	1
47	49647	50546	+	16658	16658	1
47	50798	53932	+	16660	16660	1
47	54444	56108	+	16666	16666	1
47	55346	55804	-	16668	16668	1
14	412811	413293	+	1667	1667	1
47	56383	57024	+	16671	16671	1
47	57126	59048	-	16674	16674	1
47	59609	61891	+	16679	16679	1
14	412829	413320	-	1668	1668	1
47	61006	61347	-	16681	16681	1
47	61556	61861	-	16682	16682	1
47	61903	62571	-	16683	16683	1
47	62375	62590	+	16684	16684	1
47	62770	63033	+	16685	16685	1
47	63180	64445	-	16686	16686	1
47	64542	66746	+	16688	16688	1
47	64848	65246	-	16690	16690	1
47	66753	67670	-	16693	16693	1
47	66781	67032	+	16694	16694	1
47	67543	67722	+	16695	16695	1
47	67984	72276	-	16696	16696	1
47	70053	70304	-	16697	16697	1
0	88989	92123	+	167	167	1
14	414643	416442	+	1670	1670	1
47	71621	72007	+	16701	16701	1
47	73249	74034	+	16706	16706	1
47	73569	74153	-	16707	16707	1
47	73985	79051	+	16709	16709	1
14	416504	417835	-	1671	1671	1
47	74179	74673	-	16710	16710	1
47	76467	76664	-	16716	16716	1
47	77872	78039	+	16718	16718	1
47	79109	79660	-	16720	16720	1
47	79449	79766	+	16723	16723	1
47	80437	85377	-	16725	16725	1
47	85499	86557	+	16730	16730	1
47	86552	87700	-	16732	16732	1
47	87799	88818	+	16733	16733	1
47	88873	91251	-	16734	16734	1
47	89192	89476	+	16735	16735	1
47	91174	91356	+	16738	16738	1
47	91641	91889	-	16740	16740	1
47	91940	92722	+	16741	16741	1
47	93209	94981	+	16743	16743	1
47	93655	93951	-	16745	16745	1
47	95093	95686	-	16748	16748	1
47	95136	95519	+	16749	16749	1
14	419094	420215	+	1675	1675	1
47	95276	95725	+	16750	16750	1
47	96580	99093	+	16751	16751	1
47	98718	98972	-	16757	16757	1
47	100270	100620	-	16760	16760	1
47	100315	102549	+	16761	16761	1
47	101844	102260	-	16764	16764	1
47	102293	102562	+	16766	16766	1
47	103016	103429	-	16768	16768	1
47	103036	103587	-	16769	16769	1
14	419873	420202	-	1677	1677	1
47	103208	104593	+	16770	16770	1
47	104725	106182	-	16773	16773	1
47	106555	107268	+	16776	16776	1
47	107336	107980	-	16779	16779	1
14	420289	420525	-	1678	1678	1
47	108593	109777	+	16781	16781	1
47	109534	109725	-	16783	16783	1
47	110098	110604	+	16785	16785	1
14	420357	422171	+	1679	1679	1
47	111484	113427	+	16790	16790	1
47	111901	112371	-	16791	16791	1
47	112666	113373	-	16793	16793	1
47	113213	113842	+	16796	16796	1
47	113441	113632	-	16797	16797	1
47	114095	114166	-	16799	16799	1
0	89381	90121	-	168	168	1
47	114486	114965	+	16802	16802	1
47	114692	114706	+	16804	16804	1
47	114751	115137	+	16805	16805	1
47	115258	116205	-	16808	16808	1
47	115301	115639	+	16809	16809	1
47	116292	116924	-	16812	16812	1
47	116563	117582	+	16813	16813	1
47	117453	117761	-	16817	16817	1
47	117631	117948	+	16818	16818	1
47	117993	118901	+	16820	16820	1
47	118014	118670	-	16821	16821	1
47	118123	118491	+	16822	16822	1
47	129954	130589	+	16825	16825	1
47	131439	131819	+	16826	16826	1
47	131764	131967	-	16827	16827	1
47	131903	132217	+	16828	16828	1
14	422267	424444	-	1683	1683	1
47	133786	133785	+	16832	16832	1
47	134467	135888	+	16834	16834	1
47	134663	134710	+	16836	16836	1
47	134794	134997	-	16837	16837	1
47	134933	135247	+	16838	16838	1
47	137815	138864	-	16842	16842	1
47	139871	140665	+	16845	16845	1
47	140060	140338	-	16847	16847	1
14	423312	423536	+	1685	1685	1
47	142657	143478	-	16850	16850	1
47	142781	143119	+	16851	16851	1
47	143393	143650	+	16852	16852	1
47	144447	145004	+	16853	16853	1
47	145176	146324	+	16857	16857	1
47	145579	145959	+	16858	16858	1
47	146633	146971	+	16861	16861	1
47	147009	149240	-	16862	16862	1
47	147140	147538	+	16863	16863	1
47	148279	148698	+	16864	16864	1
47	151070	151378	+	16869	16869	1
47	151882	155022	-	16872	16872	1
47	154789	155073	+	16878	16878	1
47	156308	157603	-	16881	16881	1
47	158953	159894	-	16887	16887	1
14	424648	425835	-	1689	1689	1
47	163274	167794	-	16895	16895	1
47	164616	164999	+	16898	16898	1
14	424798	425139	+	1690	1690	1
47	166147	166347	-	16901	16901	1
47	166494	166883	+	16902	16902	1
47	168136	169398	-	16905	16905	1
47	169121	169321	+	16909	16909	1
47	169903	170946	+	16911	16911	1
47	171059	173905	-	16912	16912	1
47	172465	172761	-	16916	16916	1
47	173407	173730	-	16918	16918	1
47	173902	174354	-	16919	16919	1
14	425273	425665	+	1692	1692	1
47	174822	175466	+	16924	16924	1
47	174833	175135	-	16926	16926	1
47	176926	178761	+	16930	16930	1
47	177306	177608	-	16932	16932	1
47	177802	178605	-	16934	16934	1
47	180147	182156	+	16939	16939	1
47	182308	183690	+	16943	16943	1
47	182778	183110	-	16946	16946	1
47	184004	184273	-	16949	16949	1
14	426641	427486	+	1695	1695	1
47	184122	185447	+	16950	16950	1
47	184155	184457	-	16951	16951	1
47	185849	187459	+	16954	16954	1
47	186991	187299	-	16957	16957	1
47	187592	188992	+	16958	16958	1
47	188452	188709	-	16960	16960	1
47	189251	189712	-	16962	16962	1
47	189777	190589	-	16965	16965	1
47	191410	192594	-	16969	16969	1
14	427492	429696	-	1697	1697	1
47	191696	191965	+	16971	16971	1
47	192682	193947	-	16972	16972	1
47	194193	197150	+	16977	16977	1
47	194821	195216	+	16978	16978	1
47	196401	196736	-	16981	16981	1
47	196856	197137	-	16982	16982	1
47	197253	197924	-	16983	16983	1
47	197345	197566	-	16984	16984	1
47	197421	197669	+	16985	16985	1
47	198612	199382	+	16988	16988	1
47	199088	199246	-	16990	16990	1
47	199506	200432	-	16991	16991	1
47	199798	200169	+	16992	16992	1
47	200574	202631	+	16993	16993	1
47	200606	200884	-	16994	16994	1
47	202720	203832	-	16997	16997	1
47	204084	205415	-	16998	16998	1
47	204268	204522	+	16999	16999	1
0	7662	7928	-	17	17	1
14	428903	429415	+	1700	1700	1
47	205646	206803	+	17004	17004	1
47	206850	207800	-	17007	17007	1
14	430418	430627	+	1701	1701	1
47	208641	208970	-	17012	17012	1
47	208846	213501	-	17014	17014	1
47	214248	215048	-	17022	17022	1
47	214451	214660	+	17024	17024	1
47	214763	215044	-	17026	17026	1
14	430659	431531	+	1703	1703	1
47	215874	216860	-	17030	17030	1
47	216862	218613	-	17031	17031	1
47	218594	218947	-	17033	17033	1
47	219724	220587	-	17038	17038	1
47	220362	220526	-	17039	17039	1
14	431860	433113	+	1704	1704	1
47	221089	221355	-	17042	17042	1
47	221788	222087	-	17043	17043	1
47	221822	222154	+	17044	17044	1
